Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
25841,0.33,Ideal,F,VVS1,61.8,53.0,4.48,4.51,2.78,880
4938,0.38,Ideal,F,VVS1,,53.0,4.63,4.67,2.9,1096
17749,0.46,Ideal,E,SI2,61.3,56.0,5.02,4.96,3.06,1116
16860,1.09,Very Good,G,VS1,59.9,56.0,6.74,6.81,4.06,7992
25209,0.9,Ideal,F,I1,61.8,57.0,6.2,6.13,3.81,2634
17852,1.52,Ideal,H,SI1,61.4,55.0,7.38,7.48,4.56,10239
2344,0.35,Ideal,D,VS2,60.6,56.0,4.57,4.54,2.76,1063
348,0.42,Ideal,G,VS2,61.6,56.0,4.82,4.83,2.97,847
23593,1.02,Ideal,I,SI1,61.9,55.0,6.43,6.46,3.99,3983
8732,1.0,Good,D,SI1,60.5,60.0,6.37,6.42,3.87,5546
26279,0.36,Ideal,H,VVS2,62.3,57.0,4.52,4.57,2.83,726
12598,0.36,Premium,E,SI1,62.2,59.0,4.53,4.57,2.83,589
25468,1.23,Very Good,H,SI1,60.3,58.0,6.93,6.96,4.19,6997
9073,1.28,Premium,H,SI1,59.9,59.0,7.08,7.05,4.23,6701
14833,0.35,Ideal,F,VS2,61.4,56.0,4.56,4.53,2.79,906
25500,0.76,Good,I,SI1,64.1,59.0,5.73,5.75,3.68,1914
11548,0.5,Very Good,F,SI1,61.2,61.0,5.06,5.1,3.11,1250
9005,1.02,Premium,F,SI2,,58.0,6.43,6.37,4.03,4398
1538,0.54,Ideal,E,VS2,61.0,56.0,5.25,5.28,3.21,1754
1109,1.01,Premium,G,VS1,62.6,59.0,6.38,6.46,4.02,6499
21775,0.54,Very Good,I,SI1,,60.0,5.2,5.24,3.2,1079
25665,0.32,Premium,H,VVS2,,58.0,4.33,4.37,2.71,645
20167,0.35,Ideal,G,IF,61.4,55.0,4.59,4.56,2.81,1116
15290,1.02,Ideal,D,VVS2,62.0,56.0,6.48,6.43,4.0,11167
13281,0.3,Good,F,IF,64.3,53.0,4.22,4.27,2.73,780
14927,1.02,Premium,D,I1,61.4,60.0,6.47,6.42,3.96,3838
10991,1.01,Premium,F,SI1,61.9,56.0,6.53,6.45,4.02,5599
1637,0.71,Premium,F,SI1,61.1,62.0,5.76,5.72,3.51,2317
19777,0.3,Ideal,H,SI1,62.9,53.0,4.28,4.31,2.7,407
10605,1.91,Ideal,G,SI2,62.2,55.0,7.94,7.9,4.93,12816
20900,1.5,Very Good,E,VS2,62.9,56.0,7.31,7.22,4.57,13892
19809,0.71,Very Good,G,SI2,61.3,58.0,5.73,5.75,3.52,2081
12528,1.02,Premium,H,SI1,61.8,56.0,6.47,6.42,3.98,4102
21570,2.54,Very Good,I,SI2,63.4,56.0,8.68,8.64,5.49,12095
12979,0.3,Ideal,F,VS2,60.9,56.0,4.35,4.32,2.64,776
214,0.9,Very Good,G,SI2,61.1,55.0,6.21,6.26,3.81,3445
8156,1.0,Very Good,G,VVS2,60.3,62.0,6.41,6.45,3.88,7163
24278,0.4,Premium,F,VS1,60.5,60.0,4.76,4.8,2.89,982
1079,2.01,Good,H,SI1,63.9,59.0,7.81,7.91,5.02,15467
23312,1.18,Ideal,E,VVS2,61.6,58.0,6.78,6.82,4.19,11184
19413,1.2,Ideal,G,VVS2,60.9,56.0,6.86,6.91,4.19,11530
11547,1.51,Ideal,G,SI2,61.8,57.0,7.37,7.31,4.54,7103
7052,1.3,Ideal,F,SI2,62.2,56.0,7.0,6.96,4.34,6559
13864,0.4,Ideal,G,SI2,62.6,54.0,4.73,4.76,2.97,573
14287,0.3,Very Good,I,VS1,63.0,53.0,4.26,4.31,2.7,473
441,2.01,Very Good,J,SI1,59.3,62.0,8.15,8.2,4.85,12257
2196,1.01,Good,G,VS2,57.5,62.0,6.58,6.53,3.77,5701
24221,0.32,Ideal,I,VS2,61.3,56.0,4.43,4.38,2.7,576
3212,2.09,Ideal,H,SI2,60.6,57.0,8.3,8.2,5.0,16703
10726,0.78,Fair,F,SI2,64.6,53.0,5.83,5.78,3.75,2312
12719,0.3,Ideal,H,VS2,62.1,56.0,4.32,4.34,2.69,491
6310,1.01,Very Good,D,SI2,59.1,63.0,6.59,6.54,3.88,3671
24620,0.91,Fair,E,SI2,64.5,60.0,6.04,5.96,3.87,3119
6409,1.06,Ideal,I,SI1,61.2,56.0,6.6,6.57,4.03,4749
14212,0.32,Ideal,G,VVS2,61.3,56.0,4.44,4.43,2.72,936
23163,0.7,Good,F,SI1,63.7,58.0,5.62,5.65,3.59,2242
5695,0.9,Premium,D,SI1,59.5,57.0,6.29,6.21,3.72,3689
14244,2.06,Premium,I,SI2,61.8,58.0,8.22,8.11,5.05,14803
16314,0.34,Ideal,H,SI1,62.6,56.0,4.46,4.48,2.8,490
25288,1.71,Very Good,I,SI2,,58.0,7.59,7.54,4.74,8896
2364,0.77,Fair,I,VS1,65.1,57.0,5.65,5.77,3.72,2184
283,0.7,Premium,E,SI1,59.7,60.0,5.81,5.79,3.46,2394
18146,0.86,Ideal,I,VS2,62.1,57.0,6.1,6.07,3.78,3121
25550,0.47,Very Good,F,SI2,63.3,59.0,4.9,4.86,3.09,1058
12610,1.53,Premium,J,IF,61.1,58.0,7.41,7.45,4.54,9424
2967,0.28,Ideal,F,VVS2,61.4,57.0,4.2,4.24,2.59,642
9075,1.11,Very Good,I,SI2,63.7,58.0,6.57,6.53,4.17,3882
8577,1.0,Ideal,I,VS2,62.5,55.0,6.41,6.36,4.0,4511
6419,0.63,Ideal,E,VVS1,61.1,58.0,5.49,5.54,3.37,3181
5044,0.42,Ideal,E,VVS1,59.7,56.0,4.91,4.88,2.92,1369
7868,0.34,Premium,H,VVS1,61.2,58.0,4.51,4.48,2.75,862
9942,0.79,Good,G,SI1,63.6,57.0,5.86,5.84,3.72,2726
25011,0.42,Ideal,G,VVS2,61.3,56.0,4.81,4.82,2.95,1031
19520,0.4,Ideal,D,SI2,62.8,56.0,4.73,4.7,2.96,855
16727,0.74,Good,E,VS1,63.1,58.0,5.73,5.75,3.62,2824
8914,1.59,Premium,E,SI1,58.8,59.0,7.69,7.61,4.5,9705
5976,0.46,Ideal,F,SI1,62.5,56.0,4.94,4.92,3.08,1018
26511,0.23,Ideal,F,VS1,61.1,56.0,3.97,3.99,2.43,548
22668,0.32,Premium,F,VVS1,61.3,58.0,4.4,4.37,2.69,990
16147,2.14,Premium,H,SI2,61.2,57.0,8.36,8.32,5.1,13421
13535,0.51,Ideal,D,VS2,62.3,57.0,5.09,5.12,3.18,1787
17357,0.58,Very Good,G,VVS2,62.0,57.0,5.33,5.34,3.31,2078
18988,0.56,Premium,G,VS2,62.5,57.0,5.28,5.25,3.29,1698
22364,0.33,Ideal,H,VVS1,62.1,55.0,4.46,4.5,2.78,730
22542,2.15,Ideal,I,SI2,61.7,55.0,8.43,8.24,5.14,14519
15901,0.27,Ideal,G,IF,62.0,56.0,4.14,4.17,2.58,627
25559,0.41,Ideal,F,VVS2,,56.0,4.82,4.78,2.93,1192
7856,0.54,Ideal,J,SI1,62.5,54.0,5.22,5.25,3.27,964
17499,1.2,Very Good,J,SI2,61.4,55.0,6.85,6.92,4.23,4636
569,1.21,Premium,F,SI1,61.1,61.0,6.78,6.74,4.13,5720
24579,1.2,Very Good,H,SI2,60.2,58.0,6.88,6.94,4.16,5408
21204,1.55,Ideal,J,VS2,61.7,57.0,7.37,7.42,4.56,7416
25707,0.36,Good,F,VS1,63.9,54.0,4.52,4.5,2.88,905
18605,0.63,Very Good,G,VS1,59.9,57.0,5.57,5.62,3.35,2241
15602,1.06,Premium,D,SI2,61.6,61.0,6.59,6.53,4.04,4903
23045,0.44,Ideal,I,VS2,61.9,54.0,4.91,4.95,3.05,732
3824,1.01,Premium,I,SI2,59.4,57.0,6.59,6.57,3.91,3971
14967,1.1,Very Good,I,VS1,60.2,59.0,6.67,6.71,4.03,5082
9673,0.77,Good,I,VS1,64.1,55.0,5.8,5.86,3.73,2184
16792,0.4,Ideal,J,VS2,62.6,57.0,4.68,4.71,2.94,599
11687,0.7,Very Good,H,VVS1,63.5,58.0,5.63,5.59,3.56,2682
11422,0.57,Ideal,G,VVS1,60.9,56.0,5.37,5.41,3.28,2612
24551,2.18,Very Good,E,I1,62.0,60.0,8.25,8.33,5.14,10340
14314,0.4,Premium,F,VVS2,60.7,58.0,4.75,4.7,2.87,1163
5163,1.13,Premium,F,SI1,60.6,60.0,6.76,6.67,4.07,5581
10632,0.33,Very Good,D,VS2,62.8,54.0,4.43,4.46,2.79,781
19191,0.32,Very Good,G,SI1,61.0,61.0,4.38,4.41,2.68,477
8197,1.08,Ideal,I,SI1,60.3,60.0,6.67,6.62,4.01,4757
8602,1.7,Ideal,H,VS1,,57.0,7.57,7.47,4.72,14266
4602,0.3,Ideal,H,VVS1,61.6,57.0,4.3,4.34,2.66,665
2337,0.24,Ideal,H,IF,62.1,57.0,4.0,4.04,2.5,504
12417,1.01,Premium,H,SI1,62.2,54.0,6.48,6.41,4.01,4707
11883,0.73,Ideal,G,VVS2,61.0,56.0,5.82,5.86,3.56,3783
10172,1.1,Fair,E,SI1,65.5,57.0,6.45,6.37,4.2,3891
6943,0.71,Premium,G,SI2,60.8,59.0,5.7,5.74,3.48,2913
26371,0.5,Very Good,G,SI2,58.6,61.0,5.16,5.21,3.04,983
21652,1.05,Very Good,I,SI1,62.6,56.0,6.49,6.45,4.05,4688
3915,1.29,Fair,G,I1,66.0,58.0,6.82,6.75,4.48,4277
8176,2.06,Ideal,G,SI2,62.3,56.0,8.16,8.09,5.06,18293
14073,0.3,Ideal,E,VVS1,62.6,54.0,4.3,4.33,2.7,838
1870,1.71,Fair,I,SI2,65.1,60.0,7.5,7.46,4.87,8800
16468,0.31,Very Good,E,SI1,62.3,56.0,4.37,4.4,2.73,544
1641,0.34,Ideal,H,SI1,61.3,57.0,4.54,4.55,2.78,526
261,0.4,Very Good,F,SI1,63.1,58.0,4.69,4.66,2.95,882
1830,0.27,Very Good,F,VVS2,61.3,62.0,4.15,4.2,2.56,552
1646,0.57,Ideal,H,IF,61.0,57.0,5.35,5.38,3.27,2210
24045,1.0,Ideal,F,VVS2,61.9,57.0,6.47,6.42,3.99,9354
23433,0.53,Very Good,G,SI1,63.4,54.0,5.09,5.13,3.24,1161
22070,1.26,Very Good,H,VS2,63.1,58.0,6.91,6.81,4.34,5849
13111,0.37,Premium,E,VS2,60.2,58.0,4.65,4.68,2.81,757
9181,0.51,Ideal,F,VS1,62.5,55.0,5.13,5.08,3.19,1836
13567,1.01,Very Good,H,VS2,61.2,57.0,6.49,6.41,3.95,5861
24230,0.46,Very Good,I,VVS1,,57.0,4.91,4.95,3.1,1163
5181,1.07,Ideal,G,VS2,61.1,59.0,6.62,6.57,4.03,6324
5687,0.29,Ideal,E,VS2,60.1,56.0,4.3,4.34,2.6,619
10966,0.53,Very Good,G,SI1,61.0,55.0,5.21,5.32,3.21,1219
20731,0.38,Ideal,F,VVS2,61.0,57.0,4.69,4.72,2.87,1117
5444,0.4,Premium,E,VS2,60.7,60.0,4.75,4.7,2.87,975
15642,0.92,Good,G,SI1,60.6,60.0,6.29,6.32,3.82,4089
18677,1.01,Very Good,F,VS2,59.2,59.0,6.49,6.61,3.88,6257
7115,0.81,Premium,D,SI1,62.4,59.0,5.96,5.89,3.7,3266
5985,0.51,Premium,G,VS1,62.5,58.0,5.09,5.11,3.19,1656
9388,0.3,Good,H,VS1,63.9,55.0,4.26,4.28,2.73,526
199,0.24,Ideal,F,VVS1,61.8,55.0,4.0,4.03,2.48,678
17501,0.31,Ideal,D,VS2,62.1,54.0,4.36,4.34,2.7,942
11003,0.4,Ideal,I,SI1,62.2,55.0,4.72,4.77,2.95,654
24947,0.5,Very Good,E,VS2,60.0,63.0,5.12,5.08,3.06,1629
21226,0.32,Very Good,G,VS2,62.0,59.0,4.37,4.41,2.72,561
23423,0.36,Very Good,E,VS2,59.8,62.0,4.56,4.61,2.74,789
17046,0.44,Ideal,G,SI1,61.7,55.0,4.88,4.91,3.02,1032
10816,0.58,Good,E,VS2,63.1,56.0,5.26,5.33,3.34,1758
24701,1.2,Ideal,J,SI1,61.9,57.0,6.8,6.87,4.23,5071
24612,0.31,Ideal,I,VS2,62.1,54.0,4.35,4.38,2.71,452
12803,0.24,Good,F,VVS2,65.0,58.0,3.89,3.93,2.54,492
13642,0.39,Ideal,G,VVS1,62.3,57.0,4.64,4.7,2.91,1095
11527,0.91,Premium,G,SI2,59.8,58.0,6.3,6.29,3.77,2813
13999,1.53,Ideal,E,SI2,61.0,55.0,7.44,7.5,4.55,10698
20708,0.32,Ideal,E,VS2,61.7,55.0,4.36,4.42,2.71,702
6891,0.3,Ideal,F,SI1,62.4,55.0,4.3,4.32,2.69,475
3147,1.09,Very Good,I,SI1,61.4,58.0,6.61,6.69,4.08,4640
8144,1.5,Ideal,I,VS2,62.4,54.1,7.3,7.35,4.57,9730
23546,0.46,Premium,G,VS1,62.8,57.0,4.92,4.83,3.06,1087
6434,1.55,Premium,H,VS2,62.7,57.0,7.42,7.36,4.63,10827
15058,0.9,Good,G,SI1,64.2,58.0,6.01,6.04,3.87,3307
7753,0.43,Ideal,F,VS2,61.1,56.0,4.91,4.88,2.99,968
8476,0.23,Very Good,F,VVS2,59.6,57.0,3.98,4.0,2.38,530
21614,1.25,Very Good,E,VS2,61.6,57.0,6.9,6.94,4.26,8851
4963,0.41,Premium,G,VS1,61.9,60.0,4.76,4.7,2.93,961
2523,0.51,Premium,E,VS2,61.6,58.0,5.18,5.15,3.18,1567
24945,0.9,Premium,F,SI2,61.9,62.0,6.12,6.07,3.77,3210
26375,0.38,Ideal,F,SI2,60.6,56.0,4.73,4.7,2.86,827
3271,1.74,Very Good,D,SI1,61.9,58.0,7.74,7.79,4.81,16286
6854,0.34,Ideal,E,SI1,61.0,57.0,4.51,4.48,2.74,765
12135,0.32,Premium,G,IF,,59.0,4.48,4.51,2.67,954
25354,0.57,Ideal,E,VS2,61.8,55.0,5.34,5.38,3.31,1851
24304,0.9,Very Good,G,SI2,64.2,60.0,6.02,6.09,3.89,3437
25861,0.51,Ideal,E,VS2,60.4,57.0,5.15,5.18,3.12,1656
21051,0.52,Ideal,G,IF,61.7,56.0,5.19,5.15,3.19,2387
24372,0.39,Premium,F,IF,58.0,61.0,4.83,4.79,2.79,1290
16946,0.5,Very Good,I,SI1,62.4,58.0,5.0,5.06,3.14,1048
18765,0.43,Ideal,G,VVS1,61.4,55.0,4.86,4.91,3.0,1207
26199,0.23,Very Good,G,VVS1,61.3,59.0,3.94,3.96,2.42,414
6043,0.37,Ideal,F,VS2,61.1,57.0,4.63,4.67,2.84,746
18798,0.54,Premium,G,VS1,61.1,60.0,5.28,5.23,3.21,1760
23748,1.93,Premium,H,VS1,60.5,60.0,8.06,7.98,4.85,17096
19946,1.01,Good,H,SI1,64.0,58.0,6.37,6.31,4.06,4191
13904,0.56,Very Good,E,VVS2,60.7,57.0,5.31,5.36,3.24,2442
2943,1.02,Very Good,G,VS2,60.9,56.0,6.47,6.51,3.95,6432
22673,0.51,Ideal,G,VS2,62.3,54.0,5.17,5.12,3.21,1660
19871,1.25,Premium,J,VS1,60.9,59.0,6.9,6.92,4.21,5156
13775,0.5,Very Good,G,VVS1,61.3,57.0,5.15,5.07,3.13,1940
19677,2.23,Premium,G,SI2,61.4,58.0,8.41,8.32,5.14,16805
2822,0.33,Ideal,F,VVS1,61.7,54.0,4.46,4.49,2.76,893
6735,0.31,Very Good,F,VS1,60.6,55.0,4.41,4.43,2.67,675
5270,0.55,Very Good,F,VS1,60.7,60.0,5.29,5.32,3.22,1853
6671,1.26,Ideal,E,SI2,62.4,57.0,6.91,6.85,4.29,4939
22260,0.39,Ideal,E,VS1,62.7,53.6,4.67,4.69,2.93,1004
10117,0.4,Very Good,E,VVS1,62.8,57.0,4.65,4.71,2.94,1333
1335,0.4,Ideal,F,I1,63.3,60.0,4.68,4.64,2.95,630
17516,0.28,Very Good,G,VVS1,60.7,56.0,4.27,4.29,2.6,586
9233,2.02,Good,F,SI2,57.1,60.0,8.31,8.25,4.73,12615
16294,1.56,Good,G,SI2,,54.0,7.35,7.31,4.67,6246
16222,0.3,Ideal,D,SI1,61.7,56.0,4.31,4.35,2.67,552
5650,0.5,Very Good,G,SI1,60.8,63.0,5.08,5.11,3.1,1171
1070,1.0,Fair,I,SI1,66.0,56.0,6.31,6.24,4.13,2912
16900,1.7,Premium,I,VVS2,61.7,57.4,7.62,7.67,4.71,13127
13955,0.3,Premium,F,VVS1,61.8,59.0,4.29,4.26,2.64,1114
18208,1.0,Fair,E,VS2,67.0,54.0,6.23,6.18,4.16,5729
3666,1.31,Ideal,F,SI1,61.6,55.0,7.04,7.09,4.35,9331
11375,0.62,Very Good,H,VS2,61.7,63.0,5.48,5.42,3.36,1709
16488,1.5,Very Good,F,I1,63.2,57.0,7.29,7.24,4.59,6028
8868,0.57,Ideal,H,SI1,61.8,55.0,5.31,5.37,3.3,1292
4005,1.29,Premium,D,SI2,59.4,62.0,7.06,6.99,4.17,6935
1467,1.06,Ideal,F,IF,61.9,55.0,6.54,6.57,4.06,12539
2226,1.0,Very Good,D,SI1,61.4,63.0,6.35,6.41,3.92,6040
56,1.02,Very Good,F,VS1,62.4,58.0,6.42,6.47,4.02,7587
4536,1.77,Good,J,SI2,63.4,60.0,7.61,7.65,4.84,8109
9582,0.33,Ideal,H,VVS2,60.9,57.0,4.52,4.48,2.74,854
14151,0.9,Good,I,SI1,63.0,53.0,6.08,6.15,3.85,3196
2195,1.53,Very Good,E,VS2,61.2,60.0,7.49,7.4,4.56,14282
1563,0.34,Very Good,D,SI1,60.2,60.0,4.5,4.54,2.72,626
25749,0.73,Premium,F,VS2,59.9,58.0,5.87,5.84,3.51,2882
318,0.38,Premium,F,VS2,60.9,56.0,4.72,4.67,2.86,1026
20399,1.0,Premium,F,VS2,62.6,60.0,6.29,6.37,3.96,6352
9318,0.73,Very Good,I,VS2,62.8,59.0,5.72,5.75,3.6,2426
2881,1.58,Premium,D,SI1,60.2,58.0,7.6,7.46,4.56,13329
7213,1.0,Very Good,I,VS2,63.5,56.0,6.33,6.3,4.01,4620
12595,0.31,Ideal,E,VVS2,61.6,56.0,4.35,4.39,2.69,837
2227,1.01,Very Good,F,SI2,63.4,60.0,6.33,6.26,3.99,3563
3756,0.57,Ideal,F,VS1,61.9,56.0,5.3,5.39,3.31,1949
21951,0.4,Premium,E,SI1,61.3,61.0,4.76,4.73,2.91,945
3040,0.63,Ideal,D,IF,62.5,55.0,5.47,5.5,3.43,6549
6223,0.61,Premium,F,VVS1,61.8,59.0,5.48,5.4,3.36,2753
2327,0.72,Very Good,H,SI2,63.5,58.0,5.65,5.68,3.6,1942
8263,2.17,Ideal,I,SI1,60.4,56.0,8.36,8.43,5.07,17224
51,0.5,Premium,F,SI2,58.0,62.0,5.21,5.18,3.01,1031
8487,0.32,Very Good,G,VVS2,64.0,55.0,4.31,4.35,2.77,607
10086,1.09,Premium,F,VS1,60.9,58.0,6.63,6.67,4.05,8057
1291,0.3,Ideal,G,VS1,59.9,56.0,4.41,4.37,2.63,776
19733,1.19,Ideal,H,VS2,,59.0,6.82,6.73,4.21,6662
4544,1.05,Premium,G,SI2,61.6,60.0,6.56,6.49,4.02,4318
18626,0.3,Ideal,F,VS2,60.5,56.0,4.37,4.33,2.63,828
23273,1.17,Ideal,G,VS1,59.4,57.0,6.93,6.87,4.1,7155
19867,0.71,Good,H,SI1,63.4,54.0,5.6,5.67,3.57,2056
9169,1.32,Good,J,VS1,62.6,62.0,6.92,7.01,4.36,6147
9495,0.36,Ideal,H,SI1,,57.0,4.6,4.57,2.82,648
25150,0.71,Ideal,E,SI1,61.5,57.0,5.7,5.75,3.52,2654
24667,1.59,Premium,F,VS2,60.2,60.0,7.59,7.62,4.58,15461
6383,1.27,Ideal,F,IF,61.3,55.0,6.98,7.02,4.29,15377
7455,0.39,Ideal,H,VVS2,62.0,55.0,4.68,4.7,2.91,794
10269,0.76,Ideal,E,SI1,,57.0,5.84,5.89,3.62,2949
18888,0.71,Very Good,E,VS2,63.3,59.0,5.62,5.66,3.57,2922
15079,0.73,Premium,I,VVS2,61.5,58.0,5.78,5.73,3.54,2351
14954,0.34,Premium,I,VS2,62.1,57.0,4.48,4.44,2.77,612
22249,1.2,Ideal,H,SI2,61.1,57.0,6.9,6.81,4.19,4368
9121,1.09,Very Good,G,VS1,59.7,63.0,6.74,6.65,4.0,6570
1763,0.7,Very Good,G,SI1,59.1,62.0,5.8,5.91,3.46,2674
1136,0.31,Ideal,D,VS2,59.4,57.0,4.5,4.45,2.66,879
18097,0.57,Ideal,H,SI1,61.8,54.0,5.35,5.37,3.31,1292
5111,0.36,Good,D,SI1,63.4,57.0,4.55,4.57,2.89,663
19850,0.52,Very Good,I,VVS1,,58.0,5.13,5.1,3.23,1577
16018,0.74,Very Good,J,VS2,60.8,58.0,5.79,5.85,3.54,2003
64,0.3,Ideal,F,VS1,61.9,55.0,4.28,4.3,2.66,673
4526,0.33,Ideal,F,VS2,62.3,56.0,4.46,4.43,2.77,854
2116,1.5,Very Good,H,SI2,62.0,63.0,7.28,7.24,4.5,7291
21870,1.01,Premium,I,SI2,60.5,61.0,6.47,6.42,3.9,3761
3728,0.78,Very Good,G,VS2,62.6,58.0,5.81,5.89,3.66,3113
8163,0.5,Premium,G,SI1,62.2,60.0,5.07,5.03,3.14,1286
14322,1.01,Premium,F,VS2,60.8,57.0,6.52,6.47,3.95,6702
5951,0.34,Premium,I,SI1,59.2,61.0,4.58,4.57,2.71,574
23780,0.7,Fair,J,VVS1,67.6,54.0,5.56,5.41,3.71,1691
21662,1.13,Ideal,E,VVS1,61.5,56.0,6.68,6.71,4.12,11641
13394,0.82,Ideal,G,SI2,61.6,56.0,5.98,6.04,3.7,2692
2501,0.36,Ideal,E,VS1,61.8,54.0,4.56,4.6,2.83,835
15049,0.9,Very Good,F,VS2,63.4,57.0,6.19,6.08,3.89,4637
18380,1.19,Ideal,H,VS2,62.0,54.0,6.79,6.83,4.22,7633
1685,0.3,Ideal,G,VVS2,62.2,54.0,4.29,4.33,2.68,638
15764,1.75,Ideal,J,SI1,63.3,59.0,7.63,7.57,4.81,8840
19772,0.32,Ideal,I,IF,61.4,57.0,4.39,4.44,2.71,655
13795,0.31,Ideal,D,SI2,62.5,55.0,4.34,4.3,2.7,593
4575,0.32,Premium,D,SI1,58.9,60.0,4.49,4.47,2.64,756
23453,0.3,Ideal,G,IF,62.3,54.0,4.32,4.35,2.7,863
25985,1.52,Very Good,D,SI1,62.0,58.0,7.37,7.4,4.58,11595
14577,1.58,Ideal,I,SI2,62.3,57.0,7.42,7.34,4.6,6441
25735,0.7,Good,F,I1,63.9,60.0,5.65,5.52,3.58,1040
2771,0.54,Ideal,H,VS2,62.6,57.0,5.24,5.2,3.27,1389
10236,0.99,Ideal,I,SI1,61.8,57.0,6.4,6.42,3.96,4763
460,2.48,Ideal,I,SI2,62.3,57.0,8.64,8.58,5.36,12883
26789,0.4,Very Good,J,VS2,62.9,57.0,4.7,4.75,2.97,596
25809,1.02,Ideal,E,IF,62.6,57.0,6.41,6.47,4.03,11500
11364,2.09,Good,I,SI1,57.9,63.0,8.37,8.46,4.87,16294
16459,0.54,Ideal,E,VS2,61.9,57.0,5.23,5.2,3.23,1847
15026,0.99,Very Good,F,SI2,61.2,56.0,6.4,6.45,3.93,4852
11995,0.31,Ideal,E,VVS1,61.0,57.0,4.33,4.36,2.65,924
13149,1.05,Ideal,H,IF,61.2,55.0,6.62,6.59,4.04,7329
16660,0.63,Ideal,F,SI1,62.6,56.0,5.53,5.49,3.45,1698
14330,0.77,Very Good,I,VS2,62.4,63.0,5.8,5.84,3.63,2054
14188,2.03,Premium,J,VS1,59.3,60.0,8.36,8.28,4.93,14588
9300,0.35,Ideal,D,VS2,60.6,57.0,4.63,4.58,2.79,964
6894,0.47,Very Good,E,VS1,61.8,58.0,4.97,5.03,3.09,1566
14291,0.7,Premium,F,SI1,59.4,59.0,5.8,5.75,3.43,2596
13832,0.31,Ideal,D,VS1,61.1,56.0,4.33,4.37,2.66,713
7940,0.56,Ideal,H,VS1,62.8,56.0,5.28,5.23,3.3,1698
22562,0.72,Ideal,I,VVS1,61.3,57.0,5.75,5.77,3.53,2654
21576,0.41,Ideal,F,VS1,60.8,57.0,4.77,4.8,2.91,1007
5692,1.01,Very Good,G,VS2,62.5,59.0,6.34,6.37,3.97,6204
11503,2.06,Very Good,J,SI1,62.0,57.0,8.11,8.17,5.05,11764
2078,0.3,Ideal,I,VVS1,62.3,55.0,4.28,4.29,2.67,552
10841,1.0,Premium,F,VS1,59.2,60.0,6.53,6.48,3.58,7056
18022,0.52,Very Good,G,SI2,63.3,58.0,5.11,5.06,3.22,1073
12737,2.04,Premium,J,VS2,,59.0,8.25,8.21,5.01,11209
4427,0.51,Ideal,D,VS2,61.4,57.0,5.13,5.16,3.16,1716
17694,1.64,Premium,I,SI1,62.4,58.0,7.58,7.52,4.71,8716
23043,1.03,Ideal,G,VVS1,61.7,56.0,6.45,6.56,4.0,7708
5369,0.38,Premium,F,VS1,60.9,58.0,4.71,4.68,2.86,998
7508,0.24,Ideal,F,VS1,62.7,54.0,3.99,4.02,2.51,572
19246,1.26,Ideal,H,SI2,62.0,55.0,6.9,6.97,4.29,6239
21674,0.37,Premium,F,SI1,60.3,58.0,4.62,4.66,2.8,616
25520,0.34,Good,F,SI2,63.5,56.0,4.44,4.48,2.83,447
18472,0.34,Premium,G,VS2,61.6,60.0,4.47,4.49,2.76,596
7507,1.53,Premium,H,VS2,60.1,58.0,7.6,7.57,4.71,11087
7375,1.07,Premium,D,VS2,61.3,59.0,6.61,6.53,4.03,7751
10510,0.28,Ideal,G,VVS1,61.8,55.0,4.19,4.23,2.6,650
26399,1.32,Premium,I,SI2,60.8,58.0,7.03,7.11,4.3,4704
22233,1.38,Ideal,J,SI2,61.0,56.0,7.22,7.26,4.42,5765
3085,1.21,Ideal,I,VS1,61.7,53.0,6.89,6.92,4.26,7111
15146,0.57,Ideal,D,SI1,62.4,56.0,5.29,5.32,3.31,1754
26144,0.34,Premium,G,VS2,62.4,59.0,4.41,4.47,2.77,596
23372,0.7,Ideal,I,VVS1,61.4,55.0,5.7,5.76,3.52,2489
9877,1.51,Premium,E,SI2,62.7,58.0,7.27,7.24,4.55,6342
22437,1.21,Very Good,I,SI1,61.8,59.0,6.75,6.78,4.18,5672
24810,0.47,Ideal,D,VVS1,61.9,54.0,4.98,5.0,3.09,2378
6619,0.32,Good,E,SI1,,56.0,4.34,4.38,2.77,524
7462,0.7,Good,J,VVS2,64.3,56.0,5.57,5.63,3.6,1922
21755,0.41,Ideal,F,VS1,60.6,57.0,4.84,4.79,2.92,1076
15571,0.93,Ideal,E,SI1,62.8,56.0,6.24,6.19,3.9,4229
4748,1.01,Very Good,G,SI1,63.7,60.0,6.31,6.35,4.03,5192
26409,1.06,Good,E,SI2,63.9,60.0,6.45,6.41,4.11,4321
23842,1.22,Premium,I,VS1,61.1,58.0,6.84,6.91,4.2,6012
19740,0.42,Premium,G,VS1,60.6,58.0,4.95,4.82,2.96,984
23095,1.68,Ideal,G,VS1,62.0,55.0,7.59,7.66,4.73,16985
23309,0.91,Fair,F,I1,67.0,62.0,5.97,5.89,3.98,1570
19243,1.11,Premium,F,SI1,60.1,61.0,6.74,6.64,4.06,5483
26931,0.41,Ideal,F,VVS1,62.0,55.0,4.78,4.74,2.95,1356
10421,0.53,Ideal,G,VVS2,61.5,56.0,5.18,5.22,3.2,1881
23458,1.7,Premium,H,SI1,61.8,61.0,7.59,7.52,4.67,11848
14591,0.4,Very Good,D,SI1,63.5,55.0,4.72,4.67,2.98,924
